time,date,code,open,high,low,close,volume,amount,adjustflag,RSI_Divergence,BB_Zvalue,Williams_%R,Volume_Average,ROC
2022-03-01 10:00:00,2022-03-01,sh.600779,100.3,101.78,100.04,101.15,1508600.0,152531735.0,3.0,,,,,
2022-03-01 10:30:00,2022-03-01,sh.600779,101.15,102.0,100.99,101.99,1058470.0,107632141.0,3.0,,,,,
2022-03-01 11:00:00,2022-03-01,sh.600779,102.0,102.35,101.06,101.3,703400.0,71615836.0,3.0,,,,,0.8304498269896087
2022-03-01 11:30:00,2022-03-01,sh.600779,101.26,101.55,101.02,101.03,235720.0,23876848.0,3.0,,,,,-0.676536915383859
2022-03-01 13:30:00,2022-03-01,sh.600779,101.03,101.3,100.67,100.85,340500.0,34346400.0,3.0,,,,,-0.2665350444225035
2022-03-01 14:00:00,2022-03-01,sh.600779,100.85,101.02,100.78,100.96,222100.0,22409520.0,3.0,,,,,-0.17816490151440842
2022-03-01 14:30:00,2022-03-01,sh.600779,100.99,101.42,100.8,101.38,344584.0,34851088.0,3.0,,,,,0.1090728805156167
2022-03-01 15:00:00,2022-03-01,sh.600779,101.39,101.44,101.1,101.18,533031.0,53953616.0,3.0,,,,,0.41600633914421725
2022-03-02 10:00:00,2022-03-02,sh.600779,99.98,100.42,98.87,99.59,1192900.0,118546977.0,3.0,,,,,-0.19727756954033204
2022-03-02 10:30:00,2022-03-02,sh.600779,99.61,100.29,99.54,100.03,369900.0,36939715.0,3.0,,,,,-1.5714568096461785
2022-03-02 11:00:00,2022-03-02,sh.600779,100.03,100.76,99.91,100.4,369000.0,37027894.0,3.0,,,,,0.44181142685008307
2022-03-02 11:30:00,2022-03-02,sh.600779,100.4,100.68,100.2,100.3,209000.0,20995379.0,3.0,,,,,0.36988903329001754
2022-03-02 13:30:00,2022-03-02,sh.600779,100.3,100.36,99.92,100.04,194464.0,19464959.0,3.0,,,,,-0.09960159362550648
2022-03-02 14:00:00,2022-03-02,sh.600779,100.04,100.35,99.96,100.02,190900.0,19104591.0,3.0,,,,,-0.25922233300098796
2022-03-02 14:30:00,2022-03-02,sh.600779,100.02,100.6,100.01,100.57,215895.0,21655125.0,3.0,,,-66.95402298850588,,-0.019992003198730738
2022-03-02 15:00:00,2022-03-02,sh.600779,100.58,100.87,100.51,100.71,363661.0,36610736.0,3.0,,,-51.14942528735651,,0.5498900219955981
2022-03-03 10:00:00,2022-03-03,sh.600779,100.96,101.2,98.6,98.7,1162020.0,115505213.0,3.0,,,-47.12643678160935,,0.139206522819927
2022-03-03 10:30:00,2022-03-03,sh.600779,98.74,98.74,97.64,98.15,1052600.0,103278617.0,3.0,,,-96.61016949152513,,-1.9958296097706199
2022-03-03 11:00:00,2022-03-03,sh.600779,98.26,98.26,97.53,98.11,484609.0,47408800.0,3.0,,,-86.57894736842091,,-0.5572441742654479
2022-03-03 11:30:00,2022-03-03,sh.600779,98.02,98.11,97.75,97.79,259300.0,25374202.0,3.0,,,-85.16624040920719,,-0.04075394803872262
2022-03-03 13:30:00,2022-03-03,sh.600779,97.8,97.93,97.54,97.77,339668.0,33176512.0,3.0,,-2.036317000138482,-93.35038363171341,550532.7,-0.32616450922433304
2022-03-03 14:00:00,2022-03-03,sh.600779,97.77,97.82,96.9,97.1,716026.0,69687296.0,3.0,,-1.7683483896030623,-93.86189258312034,492086.1,-0.020451988955936425
2022-03-03 14:30:00,2022-03-03,sh.600779,97.1,97.41,96.68,96.79,698458.0,67734496.0,3.0,,-1.986170799875832,-95.34883720930259,474963.9,-0.6852817837782569
2022-03-03 15:00:00,2022-03-03,sh.600779,96.79,96.79,96.4,96.4,1126237.0,108727152.0,3.0,,-1.8978793608341242,-97.56637168141594,474716.8,-0.31925849639545634
2022-03-04 10:00:00,2022-03-04,sh.600779,96.44,96.44,94.13,95.4,1491203.0,141679379.0,3.0,,-1.855858963371496,-100.0,519242.65,-0.40293418741605597
2022-03-04 10:30:00,2022-03-04,sh.600779,95.37,96.87,95.02,96.87,555141.0,53281050.0,3.0,,-2.073122136060499,-82.03677510608192,576777.8,-1.0373443983402488
2022-03-04 11:00:00,2022-03-04,sh.600779,96.86,97.17,95.68,95.68,360900.0,34828637.0,3.0,,-1.12307137757947,-61.24469589816116,593429.85,1.5408805031446529
2022-03-04 11:30:00,2022-03-04,sh.600779,95.6,95.88,95.51,95.6,238000.0,22775765.0,3.0,-0.11044680711389118,-1.6034533460459215,-78.07637906647794,594245.65,-1.228450500671
2022-03-04 13:30:00,2022-03-04,sh.600779,95.6,95.6,95.0,95.01,483100.0,45972705.0,3.0,-0.08138301996919639,-1.4866976865148918,-79.20792079207925,579494.1,-0.08361204013379232
2022-03-04 14:00:00,2022-03-04,sh.600779,95.03,95.2,94.59,94.64,498000.0,47286560.0,3.0,-0.26606741134305845,-1.585853948615823,-87.55304101838743,544004.1,-0.6171548117154699
2022-03-04 14:30:00,2022-03-04,sh.600779,94.64,94.64,94.13,94.23,694246.0,65477440.0,3.0,-0.3038036684815555,-1.567637903378261,-92.78642149929273,550409.1,-0.38943269129565783
2022-03-04 15:00:00,2022-03-04,sh.600779,94.22,94.5,94.0,94.5,669166.0,63028720.0,3.0,-0.12509795725198575,-1.5765716790425768,-97.83080260303669,566671.4,-0.43322062552831425
2022-03-07 10:00:00,2022-03-07,sh.600779,94.0,94.0,90.57,91.22,1816176.0,166361941.0,3.0,0.09295440013455522,-1.3108514145232892,-88.26291079812208,589679.7,0.28653295128939404
2022-03-07 10:30:00,2022-03-07,sh.600779,91.16,92.92,91.15,92.81,656215.0,60432519.0,3.0,-0.21572734504098537,-2.36103635128115,-91.37931034482752,670765.3,-3.4708994708994725
2022-03-07 11:00:00,2022-03-07,sh.600779,92.81,93.16,92.11,92.5,459842.0,42634452.0,3.0,0.3317546322581154,-1.5128496885279898,-69.56521739130427,694031.05,1.743038807279109
2022-03-07 11:30:00,2022-03-07,sh.600779,92.52,92.72,92.1,92.1,247200.0,22842944.0,3.0,0.27721336348599473,-1.5120344511631898,-73.3793103448275,706228.4,-0.33401573106346544
2022-03-07 13:30:00,2022-03-07,sh.600779,92.1,92.4,91.91,91.92,298400.0,27483760.0,3.0,0.27604008100646543,-1.584465130180588,-77.63157894736842,700405.35,-0.4324324324324386
2022-03-07 14:00:00,2022-03-07,sh.600779,91.91,92.28,91.59,91.9,321709.0,29570064.0,3.0,0.2781122311011296,-1.5019103346947822,-79.54545454545445,657224.35,-0.19543973941367276
2022-03-07 14:30:00,2022-03-07,sh.600779,91.94,92.2,91.7,91.81,234360.0,21556816.0,3.0,0.27454229467797514,-1.3647149007148554,-79.84848484848467,620679.8,-0.021758050478672783
2022-03-07 15:00:00,2022-03-07,sh.600779,91.82,91.92,91.24,91.5,471713.0,43172272.0,3.0,0.3016277054401422,-1.280476444983261,-81.2121212121211,608167.35,-0.09793253536453037
2022-03-08 10:00:00,2022-03-08,sh.600779,92.04,93.8,91.46,91.51,1356475.0,125749762.0,3.0,-0.1624268204245565,-1.2966203269742345,-85.90909090909082,618788.0,-0.33765385034310236
2022-03-08 10:30:00,2022-03-08,sh.600779,91.51,91.53,90.33,90.67,685202.0,62182695.0,3.0,-0.02877220838219762,-1.1903823726845253,-82.29755178907699,669628.35,0.01092896174863947
2022-03-08 11:00:00,2022-03-08,sh.600779,90.67,90.8,90.05,90.05,491500.0,44425336.0,3.0,-0.10565399608729971,-1.4489982773421943,-93.54838709677412,668087.15,-0.9179324663971188
2022-03-08 11:30:00,2022-03-08,sh.600779,90.04,90.1,88.6,89.45,761600.0,68041615.0,3.0,-0.11699471118014756,-1.577969867665799,-100.0,657739.25,-0.6837983897650872
2022-03-08 13:30:00,2022-03-08,sh.600779,89.46,90.55,89.29,90.05,362550.0,32693568.0,3.0,-0.1512570252590471,-1.6692813711517702,-85.92715231788067,639507.4,-0.6662965019433584
2022-03-08 14:00:00,2022-03-08,sh.600779,90.05,91.36,89.98,91.34,352305.0,31981248.0,3.0,0.07515932424509594,-1.249055287659825,-75.4237288135593,583074.75,0.6707657909446554
2022-03-08 14:30:00,2022-03-08,sh.600779,91.34,91.39,89.8,89.85,340653.0,30869008.0,3.0,0.32861065950358115,-0.5710388945720832,-49.25925925925914,572932.95,1.4325374791782413
2022-03-08 15:00:00,2022-03-08,sh.600779,89.82,89.87,89.0,89.19,465393.0,41581824.0,3.0,0.509314475747806,-1.2551454982196812,-75.96153846153847,571920.6,-1.6312677906722237
2022-03-09 10:00:00,2022-03-09,sh.600779,89.59,90.65,88.14,90.0,1277400.0,114712657.0,3.0,-0.06810673999052372,-1.5081966052559397,-88.65384615384609,583290.25,-0.7345575959933184
