time,date,code,open,high,low,close,volume,amount,adjustflag,RSI_Divergence,BB_Zvalue,Williams_%R,Volume_Average,ROC
2022-03-01 10:00:00,2022-03-01,sh.600376,5.44,5.51,5.43,5.44,959483.0,5248800.0,3.0,,,,,
2022-03-01 10:30:00,2022-03-01,sh.600376,5.44,5.45,5.39,5.4,589200.0,3196509.0,3.0,,,,,
2022-03-01 11:00:00,2022-03-01,sh.600376,5.4,5.41,5.38,5.39,298300.0,1609126.0,3.0,,,,,-0.7352941176470594
2022-03-01 11:30:00,2022-03-01,sh.600376,5.39,5.42,5.39,5.39,354400.0,1913899.0,3.0,,,,,-0.1851851851851977
2022-03-01 13:30:00,2022-03-01,sh.600376,5.4,5.49,5.4,5.44,628600.0,3429284.0,3.0,,,,,0.0
2022-03-01 14:00:00,2022-03-01,sh.600376,5.44,5.45,5.4,5.41,540600.0,2931734.0,3.0,,,,,0.9276437847866551
2022-03-01 14:30:00,2022-03-01,sh.600376,5.41,5.45,5.4,5.44,464895.0,2520025.0,3.0,,,,,-0.5514705882352987
2022-03-01 15:00:00,2022-03-01,sh.600376,5.45,5.47,5.44,5.44,851500.0,4647239.0,3.0,,,,,0.5545286506469547
2022-03-02 10:00:00,2022-03-02,sh.600376,5.48,5.55,5.43,5.51,1614100.0,8889267.0,3.0,,,,,0.0
2022-03-02 10:30:00,2022-03-02,sh.600376,5.51,5.52,5.48,5.49,354800.0,1950591.0,3.0,,,,,1.2867647058823417
2022-03-02 11:00:00,2022-03-02,sh.600376,5.49,5.5,5.46,5.49,377100.0,2067139.0,3.0,,,,,-0.3629764065335676
2022-03-02 11:30:00,2022-03-02,sh.600376,5.49,5.53,5.47,5.5,485700.0,2676580.0,3.0,,,,,0.0
2022-03-02 13:30:00,2022-03-02,sh.600376,5.5,5.53,5.5,5.5,464800.0,2565169.0,3.0,,,,,0.18214936247722746
2022-03-02 14:00:00,2022-03-02,sh.600376,5.5,5.53,5.5,5.51,257600.0,1420953.0,3.0,,,,,0.0
2022-03-02 14:30:00,2022-03-02,sh.600376,5.51,5.54,5.51,5.53,601900.0,3324323.0,3.0,,,-23.529411764705912,,0.18181818181817794
2022-03-02 15:00:00,2022-03-02,sh.600376,5.53,5.53,5.51,5.51,751200.0,4144605.0,3.0,,,-11.764705882352695,,0.3629764065335837
2022-03-03 10:00:00,2022-03-03,sh.600376,5.51,5.66,5.51,5.61,2126343.0,11926688.0,3.0,,,-23.529411764705912,,-0.36166365280290164
2022-03-03 10:30:00,2022-03-03,sh.600376,5.61,5.61,5.56,5.59,734400.0,4101775.0,3.0,,,-18.51851851851842,,1.8148820326678865
2022-03-03 11:00:00,2022-03-03,sh.600376,5.59,5.63,5.58,5.62,1278600.0,7156493.0,3.0,,,-26.923076923077055,,-0.35650623885918825
2022-03-03 11:30:00,2022-03-03,sh.600376,5.62,5.64,5.61,5.61,893700.0,5030569.0,3.0,,,-15.38461538461541,,0.53667262969589
2022-03-03 13:30:00,2022-03-03,sh.600376,5.62,5.64,5.61,5.62,549700.0,3092475.0,3.0,,1.6148269920900717,-19.23076923076918,731361.05,-0.17793594306049443
2022-03-03 14:00:00,2022-03-03,sh.600376,5.62,5.66,5.6,5.65,1011800.0,5690624.0,3.0,,1.5384349212496644,-17.39130434782607,710871.9,0.17825311942958622
2022-03-03 14:30:00,2022-03-03,sh.600376,5.66,5.68,5.65,5.67,983596.0,5573388.0,3.0,,1.6953833976340142,-4.347826086956421,732001.9,0.533807829181499
2022-03-03 15:00:00,2022-03-03,sh.600376,5.67,5.7,5.66,5.66,1543517.0,8763673.0,3.0,,1.729153470466935,-4.545454545454454,766266.7,0.3539823008849482
2022-03-04 10:00:00,2022-03-04,sh.600376,5.74,5.74,5.58,5.61,1364175.0,7684027.0,3.0,,1.4712433388210715,-16.666666666666664,825722.55,-0.17636684303350594
2022-03-04 10:30:00,2022-03-04,sh.600376,5.62,5.66,5.6,5.63,623600.0,3509077.0,3.0,,0.7743259929760206,-48.14814814814803,862501.3,-0.8833922261484068
2022-03-04 11:00:00,2022-03-04,sh.600376,5.64,5.68,5.61,5.66,499100.0,2814700.0,3.0,,0.9488302536696857,-45.83333333333343,866651.3,0.35650623885917243
2022-03-04 11:30:00,2022-03-04,sh.600376,5.66,5.69,5.66,5.67,387900.0,2200795.0,3.0,-0.03564685397997825,1.2443258468602507,-33.33333333333333,868361.55,0.5328596802841963
2022-03-04 13:30:00,2022-03-04,sh.600376,5.66,5.68,5.63,5.66,615800.0,3480922.0,3.0,-0.04315101304906249,1.2892548386030351,-30.43478260869572,845181.55,0.1766784452296782
2022-03-04 14:00:00,2022-03-04,sh.600376,5.66,5.84,5.66,5.82,2927043.0,16864003.0,3.0,-0.09187458059793688,1.0341841132565142,-34.78260869565214,795266.55,-0.17636684303350594
2022-03-04 14:30:00,2022-03-04,sh.600376,5.83,5.85,5.75,5.76,1436900.0,8336969.0,3.0,0.07019473637584345,2.62704476802321,-6.06060606060593,923878.7,2.826855123674914
2022-03-04 15:00:00,2022-03-04,sh.600376,5.77,5.8,5.73,5.78,1526068.0,8811555.0,3.0,-0.10960318852013286,1.6812250229830112,-31.034482758620634,976868.7,-1.030927835051555
2022-03-07 10:00:00,2022-03-07,sh.600376,5.78,5.89,5.73,5.87,2914201.0,17016959.0,3.0,-0.04654728904942772,1.7051211797101193,-25.925925925925743,1028887.1,0.34722222222223026
2022-03-07 10:30:00,2022-03-07,sh.600376,5.87,5.88,5.82,5.87,1145000.0,6699688.0,3.0,0.0006180449430556703,2.2944357986939514,-6.451612903225677,1151357.15,1.5570934256055338
2022-03-07 11:00:00,2022-03-07,sh.600376,5.86,5.96,5.86,5.9,2344617.0,13833932.0,3.0,0.024249741915726014,1.9874868427498924,-6.451612903225677,1195727.15,0.0
2022-03-07 11:30:00,2022-03-07,sh.600376,5.9,5.92,5.84,5.86,1197200.0,7048512.0,3.0,0.039123870648622744,1.9706474499293063,-15.789473684210428,1282863.0,0.5110732538330536
2022-03-07 13:30:00,2022-03-07,sh.600376,5.86,5.92,5.84,5.9,1202300.0,7065136.0,3.0,-0.04422754734163741,1.4638566067457413,-26.315789473684127,1305163.0,-0.6779661016949159
2022-03-07 14:00:00,2022-03-07,sh.600376,5.9,5.92,5.86,5.87,896701.0,5279250.0,3.0,-0.022957857149438442,1.6157510987280057,-15.789473684210428,1258960.85,0.6825938566552906
2022-03-07 14:30:00,2022-03-07,sh.600376,5.88,5.9,5.84,5.85,1802500.0,10577768.0,3.0,-0.04514456174409644,1.216064828492971,-23.68421052631576,1267075.9,-0.5084745762711906
2022-03-07 15:00:00,2022-03-07,sh.600376,5.85,5.87,5.83,5.85,1831339.0,10708936.0,3.0,0.002195821269443047,0.9381781140696853,-30.555555555555618,1293270.9,-0.34071550255537414
2022-03-08 10:00:00,2022-03-08,sh.600376,5.85,5.86,5.69,5.7,1936372.0,11136987.0,3.0,-0.014428403332179995,0.8493566875596495,-31.42857142857155,1340152.85,0.0
2022-03-08 10:30:00,2022-03-08,sh.600376,5.71,5.76,5.7,5.72,622000.0,3563586.0,3.0,-0.24364799145470278,-0.5941105371639385,-78.78787878787871,1409486.45,-2.564102564102555
2022-03-08 11:00:00,2022-03-08,sh.600376,5.72,5.77,5.69,5.74,856402.0,4899688.0,3.0,-0.21988318507525584,-0.44810162774403334,-72.72727272727278,1389996.45,0.3508771929824486
