time,date,code,open,high,low,close,volume,amount,adjustflag,RSI_Divergence,BB_Zvalue,Williams_%R,Volume_Average,ROC
2022-03-01 10:00:00,2022-03-01,sz.000031,3.93,3.96,3.92,3.93,2778605.0,10945836.0,3.0,,,,,
2022-03-01 10:30:00,2022-03-01,sz.000031,3.92,3.93,3.86,3.87,3489400.0,13554011.0,3.0,,,,,
2022-03-01 11:00:00,2022-03-01,sz.000031,3.87,3.91,3.87,3.9,1323885.0,5155109.0,3.0,,,,,-1.5267175572519098
2022-03-01 11:30:00,2022-03-01,sz.000031,3.9,3.91,3.86,3.87,2133133.0,8270265.0,3.0,,,,,0.7751937984496073
2022-03-01 13:30:00,2022-03-01,sz.000031,3.87,3.95,3.87,3.92,1946562.0,7623544.0,3.0,,,,,-0.7692307692307643
2022-03-01 14:00:00,2022-03-01,sz.000031,3.91,3.92,3.88,3.89,1592200.0,6199503.0,3.0,,,,,1.2919896640826827
2022-03-01 14:30:00,2022-03-01,sz.000031,3.89,3.98,3.89,3.96,2920528.0,11512372.0,3.0,,,,,-0.7653061224489747
2022-03-01 15:00:00,2022-03-01,sz.000031,3.96,3.96,3.94,3.95,2257577.0,8927803.0,3.0,,,,,1.7994858611825153
2022-03-02 10:00:00,2022-03-02,sz.000031,3.95,4.03,3.93,3.98,5596300.0,22372169.0,3.0,,,,,-0.2525252525252471
2022-03-02 10:30:00,2022-03-02,sz.000031,3.99,4.0,3.97,3.98,1452300.0,5789825.0,3.0,,,,,0.759493670886071
2022-03-02 11:00:00,2022-03-02,sz.000031,3.99,3.99,3.93,3.94,1862900.0,7381910.0,3.0,,,,,0.0
2022-03-02 11:30:00,2022-03-02,sz.000031,3.94,3.95,3.92,3.93,1100400.0,4329331.0,3.0,,,,,-1.0050251256281415
2022-03-02 13:30:00,2022-03-02,sz.000031,3.93,3.95,3.92,3.92,1290800.0,5074381.0,3.0,,,,,-0.25380710659897937
2022-03-02 14:00:00,2022-03-02,sz.000031,3.92,3.95,3.92,3.93,1029102.0,4048875.0,3.0,,,,,-0.2544529262086573
