time,date,code,open,high,low,close,volume,amount,adjustflag,RSI_Divergence,BB_Zvalue,Williams_%R,Volume_Average,ROC
2022-03-01 10:00:00,2022-03-01,sz.002920,133.12,134.0,129.68,130.0,580370.0,76028899.0,3.0,,,,,
2022-03-01 10:30:00,2022-03-01,sz.002920,129.91,131.47,129.76,130.0,319111.0,41600854.0,3.0,,,,,
2022-03-01 11:00:00,2022-03-01,sz.002920,130.4,130.85,129.58,129.85,337733.0,43881700.0,3.0,,,,,0.0
2022-03-01 11:30:00,2022-03-01,sz.002920,129.85,130.35,129.59,129.59,213628.0,27748103.0,3.0,,,,,-0.11538461538461975
2022-03-01 13:30:00,2022-03-01,sz.002920,129.59,129.85,128.7,128.92,692824.0,89471580.0,3.0,,,,,-0.20023103581054366
2022-03-01 14:00:00,2022-03-01,sz.002920,128.89,129.53,128.89,129.0,636200.0,82146336.0,3.0,,,,,-0.5170152017902738
2022-03-01 14:30:00,2022-03-01,sz.002920,129.01,130.03,128.95,129.98,372983.0,48231536.0,3.0,,,,,0.062053986968672446
2022-03-01 15:00:00,2022-03-01,sz.002920,129.98,130.3,129.53,130.11,311311.0,40467216.0,3.0,,,,,0.7596899224806122
2022-03-02 10:00:00,2022-03-02,sz.002920,129.39,129.7,125.7,127.63,946751.0,120053708.0,3.0,,,,,0.1000153869826311
2022-03-02 10:30:00,2022-03-02,sz.002920,127.38,129.9,126.7,127.84,414607.0,53057056.0,3.0,,,,,-1.9060794712166766
2022-03-02 11:00:00,2022-03-02,sz.002920,127.84,127.94,126.4,127.94,158800.0,20177852.0,3.0,,,,,0.1645381179973423
2022-03-02 11:30:00,2022-03-02,sz.002920,127.71,128.38,127.19,127.4,111809.0,14282401.0,3.0,,,,,0.07822277847308692
2022-03-02 13:30:00,2022-03-02,sz.002920,127.4,128.28,127.28,127.7,150844.0,19276599.0,3.0,,,,,-0.42207284664685946
2022-03-02 14:00:00,2022-03-02,sz.002920,127.7,128.23,126.77,126.8,490578.0,62486928.0,3.0,,,,,0.2354788069073761
2022-03-02 14:30:00,2022-03-02,sz.002920,126.8,127.87,126.4,127.87,331501.0,42141216.0,3.0,,,-86.7469879518073,,-0.7047768206734578
